song_id,title,artist,language,Hybrid RecSys,collaborative Filtering,context,instrumentation,mood_tags,status,lyrics,emotion_label,genre,release_year,duration_sec,tempo,key,energy,valence,mfcc_mean,audio_path,lyrics_path
1864,Kudagu Malai,Ilaiyaraaja,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,tamil pop,1989,272,80,D major,0.4,0.7,0.355,audio/5KzompKkVNv7YnWw80jiYN.mp3,lyrics/5KzompKkVNv7YnWw80jiYN.txt
1865,Guruvayurappa,Ilaiyaraaja,English,Yes,Yes,,,"folk, devotional, gentle",active,,,tamil pop,1989,273,80,C major,0.3,0.8,0.322,audio/0pTwY6HyrZdvyBgFD5Zwvn.mp3,lyrics/0pTwY6HyrZdvyBgFD5Zwvn.txt
1866,Raasithan,K. S. Chithra,English,Yes,Yes,,,"folk, playful, upbeat",active,,,malayalam pop,1994,305,95,G major,0.6,0.8,0.511,audio/2nm6Ftk3fbkAjprFf7SqNi.mp3,lyrics/2nm6Ftk3fbkAjprFf7SqNi.txt
1867,Soru Kondu Pora,K. S. Chithra,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,malayalam pop,1994,231,76,F major,0.3,0.8,0.411,audio/2fN4l287zTn8bRZcWQDrLo.mp3,lyrics/2fN4l287zTn8bRZcWQDrLo.txt
1868,"Adukku Malli Yeduthu (From ""Aavaram Poo"")",S. P. Balasubrahmanyam,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,telugu pop,1992,297,80,D major,0.4,0.7,0.355,audio/4EKTFrd0XoI7oaExDpiMJ2.mp3,lyrics/4EKTFrd0XoI7oaExDpiMJ2.txt
1869,"Koondukkulla (From ""Chinna Gounder"")",S. P. Balasubrahmanyam,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,telugu pop,1992,256,80,D major,0.4,0.7,0.355,audio/2sfF4cVVhqfcqLz9p2g29W.mp3,lyrics/2sfF4cVVhqfcqLz9p2g29W.txt
1870,Malai Kovil Vaasalil,Ilaiyaraaja,English,Yes,Yes,,,"romantic, soft, gentle",active,,,tamil pop,1994,382,85,F major,0.5,0.7,0.399,audio/4qDJUuQD7q2IebgEMw1Aqo.mp3,lyrics/4qDJUuQD7q2IebgEMw1Aqo.txt
1871,Arumbaagi Mottaagi,Ilaiyaraaja,English,Yes,Yes,,,"folk, gentle, uplifting",active,,,tamil pop,1988,270,80,D major,0.4,0.7,0.355,audio/16cBmtm2ho7ZwLbP1XasxH.mp3,lyrics/16cBmtm2ho7ZwLbP1XasxH.txt
1872,Pattu Onna,Ilaiyaraaja,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,tamil pop,1991,285,80,D major,0.4,0.7,0.355,audio/1VzMzMuWsh2NuFzjVIQEda.mp3,lyrics/1VzMzMuWsh2NuFzjVIQEda.txt
1873,Sokkanukku Vaacha,Ilaiyaraaja,English,Yes,Yes,,,"folk, gentle, nature",active,,,tamil pop,1992,288,80,D major,0.4,0.7,0.355,audio/6k5sYHDeMhlEte7iTPs7yG.mp3,lyrics/6k5sYHDeMhlEte7iTPs7yG.txt
1874,Poovoma Oorgolam,Swarnalatha,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,tamil pop,1991,291,80,D major,0.4,0.7,0.355,audio/3PDV7A1ufKpw9mV2PxMLKB.mp3,lyrics/3PDV7A1ufKpw9mV2PxMLKB.txt
1875,Amman Koil,S. P. Balasubrahmanyam,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,telugu pop,1992,307,80,D major,0.4,0.7,0.355,audio/1riHOZLBFFna3tguEGlVNy.mp3,lyrics/1riHOZLBFFna3tguEGlVNy.txt
1876,Paadi Parandha,Ilaiyaraaja,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,tamil pop,1990,295,80,D major,0.4,0.7,0.355,audio/5RPCISKHNCT5kmWqje6XTn.mp3,lyrics/5RPCISKHNCT5kmWqje6XTn.txt
1877,Kaanakarunguyile,K. J. Yesudas,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,malayalam pop,1984,309,76,F major,0.3,0.8,0.411,audio/3pKJB3EjInhwyvU8jMapko.mp3,lyrics/3pKJB3EjInhwyvU8jMapko.txt
1878,Karutha Machan,S. Janaki,English,Yes,Yes,,,"folk, playful, upbeat",active,,,kannada pop,1991,280,95,G major,0.6,0.8,0.511,audio/5t5EymjndaVnHp9q31nxUb.mp3,lyrics/5t5EymjndaVnHp9q31nxUb.txt
1879,Time Is Money,Parmish Verma,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,punjabi pop,2025,126,80,D major,0.4,0.7,0.355,audio/2qfgB5I2DCpnFLUIcNPTNR.mp3,lyrics/2qfgB5I2DCpnFLUIcNPTNR.txt
1880,"Hawayein (From ""Jab Harry Met Sejal"")",Pritam,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,bollywood,2017,289,76,F major,0.3,0.8,0.411,audio/6871FKHumiy1Wfr6vF7Xxt.mp3,lyrics/6871FKHumiy1Wfr6vF7Xxt.txt
1881,"Chal Wahan Jaate Hain (From ""Chal Wahan Jaate Hain"")",Arijit Singh,English,Yes,Yes,,,"folk, nostalgic, gentle",active,,,hindi pop,2019,326,80,D major,0.4,0.7,0.355,audio/6qElTDh0OatDTUoROu0vup.mp3,lyrics/6qElTDh0OatDTUoROu0vup.txt
1882,Tera Zikr,Darshan Raval,English,Yes,Yes,,,"soft, gentle, reflective",active,,,gujarati garba,2017,208,70,F# minor,0.2,0.7,0.288,audio/0OfaueVeRebAfWsAHajj3z.mp3,lyrics/0OfaueVeRebAfWsAHajj3z.txt
1883,Hasi - Male Version,Ami Mishra,English,Yes,Yes,,,"folk, gentle, nature",active,,,bollywood,2015,272,80,D major,0.4,0.7,0.355,audio/32765xcLM1fd6wQIpkN9A0.mp3,lyrics/32765xcLM1fd6wQIpkN9A0.txt
1884,Ijazat,Meet Bros.,English,Yes,Yes,,,"devotional, calm, gentle",active,,,bollywood,2016,288,70,C major,0.2,0.8,0.322,audio/1uwCYPAgiy5d7lPJvf0gf8.mp3,lyrics/1uwCYPAgiy5d7lPJvf0gf8.txt
1885,"Manwa Laage (From ""Happy New Year"")",Shreya Ghoshal,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,bollywood,2018,272,80,D major,0.4,0.7,0.355,audio/0gE4lSz8VwKkxzQB5hj1XE.mp3,lyrics/0gE4lSz8VwKkxzQB5hj1XE.txt
1886,Lo Maan Liya,Arijit Singh,English,Yes,Yes,,,"folk, playful, upbeat",active,,,hindi pop,2016,300,95,G major,0.6,0.8,0.511,audio/2wJ9d1Gfj8OqcznPAroqvh.mp3,lyrics/2wJ9d1Gfj8OqcznPAroqvh.txt
1887,Kaun Tujhe,Palak Muchhal,English,Yes,Yes,,,"romantic, calm, heartfelt",active,,,bollywood,2016,241,78,C major,0.3,0.7,0.312,audio/5T2ZZiBMDGh3TZDUbxg4rV.mp3,lyrics/5T2ZZiBMDGh3TZDUbxg4rV.txt
1888,Banjaara,Mohammed Irfan,English,Yes,Yes,,,"uplifting, soulful, reflective",active,,,hindi pop,2014,336,85,G major,0.5,0.7,0.399,audio/4eFnk661RcdOuH9ajiTO3j.mp3,lyrics/4eFnk661RcdOuH9ajiTO3j.txt
1889,Pal,Javed-Mohsin,English,Yes,Yes,,,"romantic, nostalgic, soothing",active,,,bollywood,2018,247,80,F major,0.4,0.7,0.355,audio/79hQvdTHNBkq2fp2ZrM8b2.mp3,lyrics/79hQvdTHNBkq2fp2ZrM8b2.txt
1890,"Shayad (From ""Love Aaj Kal"")",Pritam,English,Yes,Yes,,,"romantic, yearning, dreamy",active,,,bollywood,2020,247,90,D major,0.5,0.6,0.377,audio/018eOid2aGaPdxon7T6GsC.mp3,lyrics/018eOid2aGaPdxon7T6GsC.txt
1891,"Aabaad Barbaad (From ""Ludo"")",Pritam,English,Yes,Yes,,,"uplifting, feel-good, melodic",active,,,bollywood,2020,309,100,G# minor,0.6,0.8,0.544,audio/0hFUtSsV2itYEUTZGj6w5H.mp3,lyrics/0hFUtSsV2itYEUTZGj6w5H.txt
1892,Zara Zara Mehakta Hai,Omkar Singh,English,Yes,Yes,,,"romantic, sensuous, mellow",active,,,Unknown,2021,240,84,B minor,0.4,0.6,0.334,audio/0CbsTmjtFrpJ6OdqnrhV4Y.mp3,lyrics/0CbsTmjtFrpJ6OdqnrhV4Y.txt
1893,Tum Jo Aaye (Reprise),Pritam,English,Yes,Yes,,,"romantic, soft, emotional",active,,,bollywood,2010,267,80,F major,0.4,0.7,0.355,audio/4g4VMpPM8CJAL38LeXl97p.mp3,lyrics/4g4VMpPM8CJAL38LeXl97p.txt
1894,Saanson Ko,Shaarib Toshi,English,Yes,Yes,,,"romantic, longing, soothing",active,,,bollywood,2014,288,82,D major,0.4,0.7,0.344,audio/5LwlAJEkUeJEDBbN14RV6o.mp3,lyrics/5LwlAJEkUeJEDBbN14RV6o.txt
1895,Tujhe Rab Mana,Rochak Kohli,English,Yes,Yes,,,"devotional, romantic, heartfelt",active,,,bollywood,2020,299,78,C major,0.3,0.7,0.312,audio/2gEhL7Iwhln4tvbNIAzOJy.mp3,lyrics/2gEhL7Iwhln4tvbNIAzOJy.txt
1896,Judaiyaan,Darshan Raval,English,Yes,Yes,,,"sad, emotional, longing",active,,,gujarati garba,2020,202,72,A minor,0.2,0.3,0.211,audio/1BIhaVQCbMqFkvzWXdTaqy.mp3,lyrics/1BIhaVQCbMqFkvzWXdTaqy.txt
1897,Jab Koi Baat - Recreated,Atif Aslam,English,Yes,Yes,,,"romantic, nostalgic, gentle",active,,,bollywood,2018,192,80,F major,0.4,0.7,0.355,audio/43GfQ1SC17rBWiHkOtdwK8.mp3,lyrics/43GfQ1SC17rBWiHkOtdwK8.txt
1898,Muskurane - Romantic,Jeet Gannguli,English,Yes,Yes,,,"romantic, uplifting, soothing",active,,,bangla pop,2014,334,84,G major,0.5,0.8,0.399,audio/6fW78cd0p3ZDUzoqvx2Xqe.mp3,lyrics/6fW78cd0p3ZDUzoqvx2Xqe.txt
1899,Phir Mohabbat,Mohammed Irfan,English,Yes,Yes,,,"romantic, intense, longing",active,,,hindi pop,2011,329,78,C minor,0.4,0.5,0.312,audio/2b2HutIDmoeBnnKRWDLAtV.mp3,lyrics/2b2HutIDmoeBnnKRWDLAtV.txt
1900,Raabta (Kehte Hain Khuda Ne),Pritam,English,Yes,Yes,,,"soulful, romantic, mystical",active,,,bollywood,2012,289,90,E minor,0.5,0.7,0.377,audio/11PgL2XjsTBszhAPqttBJS.mp3,lyrics/11PgL2XjsTBszhAPqttBJS.txt
1901,"Kuch To Hai (From ""Do Lafzon Ki Kahani"")",Armaan Malik,English,Yes,Yes,,,"romantic, soft, emotional",active,,,hindi pop,2016,248,82,D major,0.4,0.6,0.344,audio/4Itl3EiMmB9S4VNiRQTHHz.mp3,lyrics/4Itl3EiMmB9S4VNiRQTHHz.txt
1902,"Itni Si Baat Hain (From ""Azhar"")",Arijit Singh,English,Yes,Yes,,,"romantic, gentle, soothing",active,,,hindi pop,2020,294,80,F major,0.4,0.7,0.355,audio/4OEBP1iwGmLtcM8UKRLm80.mp3,lyrics/4OEBP1iwGmLtcM8UKRLm80.txt
1903,"Humdard (From ""Ek Villain"")",Arijit Singh,English,Yes,Yes,,,"emotional, supportive, heartfelt",active,,,hindi pop,2020,260,76,G minor,0.3,0.5,0.288,audio/2PvaburAUlhNHxVhw5lvOq.mp3,lyrics/2PvaburAUlhNHxVhw5lvOq.txt
1904,"Bandeya - From ""Dil Juunglee""",Shaarib Toshi,English,Yes,Yes,,,"soulful, emotional, uplifting",active,,,bollywood,2018,184,88,E major,0.5,0.7,0.399,audio/6gwnKOvdBKkTU4CQ7KpIAu.mp3,lyrics/6gwnKOvdBKkTU4CQ7KpIAu.txt
1905,Asal Mein,Darshan Raval,English,Yes,Yes,,,"sad, emotional, dramatic",active,,,gujarati garba,2020,224,72,A minor,0.2,0.3,0.211,audio/0rMeOAvbQZ2RTG4B6L1M4p.mp3,lyrics/0rMeOAvbQZ2RTG4B6L1M4p.txt
1906,"Wafa Ne Bewafai (From ""Teraa Surroor"")",Arijit Singh,English,Yes,Yes,,,"uplifting, inspirational, gentle",active,,,hindi pop,2019,320,92,F major,0.6,0.8,0.511,audio/0KCELNf5it4kL3LGwR80cj.mp3,lyrics/0KCELNf5it4kL3LGwR80cj.txt
1907,"Saware (From ""Phantom"")",Arijit Singh,English,Yes,Yes,,,"sad, emotional, soft",active,,,hindi pop,2020,321,72,A minor,0.2,0.3,0.211,audio/2y0hUGvHaKm2p5xmJF4HBe.mp3,lyrics/2y0hUGvHaKm2p5xmJF4HBe.txt
1908,Manjha,Vishal Mishra,English,Yes,Yes,,,"energetic, dance, uplifting",active,,,bollywood,2020,191,128,D major,0.9,0.9,0.721,audio/0UZLaEOSIc5kg0cc7eszqC.mp3,lyrics/0UZLaEOSIc5kg0cc7eszqC.txt
1909,Chhod Diya,Arijit Singh,English,Yes,Yes,,,"calm, soothing, gentle",active,,,hindi pop,2019,319,80,F major,0.3,0.7,0.288,audio/0UWw7weI7mGNshTzRjeBd4.mp3,lyrics/0UWw7weI7mGNshTzRjeBd4.txt
1910,Aaja Nachle,Salim–Sulaiman,English,Yes,Yes,,,"emotional, intense, longing",active,,,bollywood,2007,305,78,C minor,0.4,0.4,0.312,audio/2Bn2JQAGZzxe09jFzm1SqJ.mp3,lyrics/2Bn2JQAGZzxe09jFzm1SqJ.txt
1911,Behne Do,Vismay Patel,English,Yes,Yes,,,"romantic, soulful, mellow",active,,,hindi indie,2020,180,80,F major,0.4,0.7,0.355,audio/5GlPyea0WIbj3PI66a9Dft.mp3,lyrics/5GlPyea0WIbj3PI66a9Dft.txt
1912,Milne Hai Mujhse Aayi,Arijit Singh,English,Yes,Yes,,,"uplifting, adventurous, bright",active,,,hindi pop,2013,295,110,G major,0.7,0.9,0.599,audio/2iGnFW7m517taq3AJIE6DK.mp3,lyrics/2iGnFW7m517taq3AJIE6DK.txt
1913,Ranjha,Jasleen Royal,English,Yes,Yes,,,"playful, quirky, fun",active,,,hindi pop,2021,228,128,C# minor,0.8,0.8,0.677,audio/0v77QqHiZUvfJkCk2rGRqw.mp3,lyrics/0v77QqHiZUvfJkCk2rGRqw.txt
1914,Ilahi,Pritam,English,Yes,Yes,,,"nostalgic, romantic, mellow",active,,,bollywood,2013,228,80,F major,0.4,0.7,0.355,audio/5cgKosPPj5Cs9a2JQufUc1.mp3,lyrics/5cgKosPPj5Cs9a2JQufUc1.txt
1915,Why This Kolaveri Di? - The Soup of Love,Anirudh Ravichander,English,Yes,Yes,,,"festive, uplifting, devotional",active,,,tamil pop,2011,259,120,G major,0.8,0.9,0.633,audio/2VGs7EmaIxq96Wcog6DQOc.mp3,lyrics/2VGs7EmaIxq96Wcog6DQOc.txt
1916,Phir Le Aya Dil - Reprise,Pritam,English,Yes,Yes,,,"romantic, gentle, soothing",active,,,bollywood,2012,305,82,D major,0.4,0.7,0.344,audio/7fpWJr5shT90KiCHXKHxch.mp3,lyrics/7fpWJr5shT90KiCHXKHxch.txt
1917,Prem Ratan Dhan Payo,Palak Muchhal,English,Yes,Yes,,,"romantic, soulful, soft",active,,,bollywood,2015,319,76,G minor,0.3,0.7,0.288,audio/5HGXuAy0YA1GBRkAny0cvV.mp3,lyrics/5HGXuAy0YA1GBRkAny0cvV.txt
1918,Jab Tum Chaho,Mohammed Irfan,English,Yes,Yes,,,"romantic, soulful, soft",active,,,hindi pop,2015,307,76,G minor,0.3,0.7,0.288,audio/2BXZng8ZV3cgJu4qSZrd0i.mp3,lyrics/2BXZng8ZV3cgJu4qSZrd0i.txt
1919,Moh Moh Ke Dhaage - Male Version,Papon,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,bollywood,2015,322,84,F major,0.5,0.8,0.399,audio/0MDipnMmQpCrd75ds7F1Be.mp3,lyrics/0MDipnMmQpCrd75ds7F1Be.txt
1920,Moh Moh Ke Dhaage - Female Version,Monali Thakur,English,Yes,Yes,,,"nostalgic, romantic, mellow",active,,,bollywood,2015,322,80,F major,0.4,0.7,0.355,audio/4ojmiK1lgfT1VSLEic96fQ.mp3,lyrics/4ojmiK1lgfT1VSLEic96fQ.txt
1921,Sun Mere Humsafar,Akhil Badrinath,English,Yes,Yes,,,"emotional, soft, reflective",active,,,Unknown,2017,268,78,C minor,0.3,0.5,0.288,audio/6pleY3ecU1WCzPj8m8eIvM.mp3,lyrics/6pleY3ecU1WCzPj8m8eIvM.txt
1922,Phir Le Aya Dil,Pritam,English,Yes,Yes,,,"romantic, passionate, soft",active,,,bollywood,2012,285,84,G major,0.5,0.7,0.399,audio/2OvldWM8rVnp7QCn9eCrr1.mp3,lyrics/2OvldWM8rVnp7QCn9eCrr1.txt
1923,Kyon,Pritam,English,Yes,Yes,,,"romantic, dreamy, vintage",active,,,bollywood,2012,266,90,D major,0.5,0.8,0.422,audio/1sYC1fG7s4p0pTykrJqmgW.mp3,lyrics/1sYC1fG7s4p0pTykrJqmgW.txt
1924,"Dil Mein Ho Tum (From ""Cheat India"")",Armaan Malik,English,Yes,Yes,,,"romantic, heartfelt, uplifting",active,,,hindi pop,2018,326,82,F major,0.4,0.7,0.355,audio/1mjWhM7GQTTxJxg2F0iCRS.mp3,lyrics/1mjWhM7GQTTxJxg2F0iCRS.txt
1925,Sawaar Loon,Monali Thakur,English,Yes,Yes,,,"romantic, uplifting, catchy",active,,,bollywood,2013,254,102,G major,0.7,0.9,0.511,audio/29YePgOxuPLfU7uZKxKf6w.mp3,lyrics/29YePgOxuPLfU7uZKxKf6w.txt
1926,"Dil Meri Na Sune - From ""Genius""",Atif Aslam,English,Yes,Yes,,,"romantic, heartfelt, emotional",active,,,bollywood,2018,235,82,F major,0.4,0.7,0.355,audio/3SqzhrHRVvYQXuk452HlS3.mp3,lyrics/3SqzhrHRVvYQXuk452HlS3.txt
1927,Raataan Lambiyan,Tanishk Bagchi,English,Yes,Yes,,,"romantic, uplifting, soothing",active,,,bollywood,2021,230,102,G major,0.7,0.9,0.511,audio/1stiSonuKkZqhI1o9nZ9MT.mp3,lyrics/1stiSonuKkZqhI1o9nZ9MT.txt
1928,Nainowale Ne,Neeti Mohan,English,Yes,Yes,,,"romantic, dreamy, classical",active,,,bollywood,2018,175,84,B minor,0.4,0.6,0.334,audio/1Xl83AOH0iWEOVFcdQqKBW.mp3,lyrics/1Xl83AOH0iWEOVFcdQqKBW.txt
1929,"Duaa (From ""Shanghai"")",Nandini Srikar,English,Yes,Yes,,,"emotional, calm, reflective",active,,,bollywood,2017,260,74,D minor,0.3,0.2,0.332,audio/6U7K35NrdOzxUbh4nuuz7U.mp3,lyrics/6U7K35NrdOzxUbh4nuuz7U.txt
1930,"Gazab Ka Hai Din (From ""Dil Juunglee"")",Jubin Nautiyal,English,Yes,Yes,,,"romantic, uplifting, light",active,,,bhajan,2020,236,100,G major,0.6,0.8,0.487,audio/4byiHL0b9mIoCUCjbjI4eA.mp3,lyrics/4byiHL0b9mIoCUCjbjI4eA.txt
1931,Zindagi Kuch Toh Bata (Reprise),Pritam,English,Yes,Yes,,,"hopeful, emotional, calm",active,,,bollywood,2015,258,82,C major,0.4,0.5,0.412,audio/6TGX01ExmdHyOG72fqUU3Q.mp3,lyrics/6TGX01ExmdHyOG72fqUU3Q.txt
1932,Shiddat Title Track,Manan Bhardwaj,English,Yes,Yes,,,"passionate, energetic, romantic",active,,,bhajan,2021,230,110,A minor,0.7,0.7,0.589,audio/5O9jxRlG72h1sYxtqWwUcF.mp3,lyrics/5O9jxRlG72h1sYxtqWwUcF.txt
1933,Hum Dum,Ankit Tiwari,English,Yes,Yes,,,"playful, upbeat, romantic",active,,,bollywood,2021,305,120,F major,0.8,0.8,0.671,audio/1QhcBKt0schkJBhiZx6lxn.mp3,lyrics/1QhcBKt0schkJBhiZx6lxn.txt
1934,Main Dhoondne Ko Zamaane Mein,Arijit Singh,English,Yes,Yes,,,"nostalgic, longing, sad",active,,,hindi pop,2014,262,78,E minor,0.4,0.3,0.298,audio/75p6BrziB5urmwPCeXl3y7.mp3,lyrics/75p6BrziB5urmwPCeXl3y7.txt
1935,Mitwa,Shankar-Ehsaan-Loy,English,Yes,Yes,,,"uplifting, spiritual, energetic",active,,,bollywood,2006,382,120,G major,0.7,0.7,0.523,audio/4BTPzhEsyW3blWcxcuhLM0.mp3,lyrics/4BTPzhEsyW3blWcxcuhLM0.txt
1936,Rait Zara Si,Arijit Singh,English,Yes,Yes,,,"romantic, soft, emotional",active,,,hindi pop,2021,291,85,F# minor,0.5,0.6,0.384,audio/3gOXq3FPPesm7VLPKmef6j.mp3,lyrics/3gOXq3FPPesm7VLPKmef6j.txt
1937,Dekha Tenu Pehli Pehli,Deep Joshi,English,Yes,Yes,,,"romantic, dreamy, hopeful",active,,,lo-fi,2021,72,92,D major,0.6,0.7,0.542,audio/1VrMDTJpy9nbDxaex6BVEp.mp3,lyrics/1VrMDTJpy9nbDxaex6BVEp.txt
1938,"Aashiqui Aa Gayi(From ""Radhe Shyam"")",Mithoon,English,Yes,Yes,,,"romantic, passionate, uplifting",active,,,bollywood,2021,260,110,B major,0.7,0.8,0.664,audio/7I6mwEFQwpTu5ciVZWFpd4.mp3,lyrics/7I6mwEFQwpTu5ciVZWFpd4.txt
1939,"Iktara (From ""Wake Up Sid"")",Amit Trivedi,English,Yes,Yes,,,"soulful, calm, uplifting",active,,,bollywood,2012,251,75,E major,0.4,0.7,0.377,audio/0qxTDueomxqHEUPwlD9y4S.mp3,lyrics/0qxTDueomxqHEUPwlD9y4S.txt
1940,Agar Tum Saath Ho,Alka Yagnik,English,Yes,Yes,,,"emotional, longing, romantic",active,,,bollywood,2015,341,78,A minor,0.3,0.4,0.249,audio/3hkC9EHFZNQPXrtl8WPHnX.mp3,lyrics/3hkC9EHFZNQPXrtl8WPHnX.txt
1941,Rihaa,Arijit Singh,English,Yes,Yes,,,"soothing, peaceful, hopeful",active,,,hindi pop,2020,329,80,C major,0.3,0.6,0.413,audio/05SJ8KGRFN71oFy0jkLOOW.mp3,lyrics/05SJ8KGRFN71oFy0jkLOOW.txt
1942,Excuses,AP Dhillon,English,Yes,Yes,,,"energetic, upbeat, playful",active,,,punjabi hip hop,2020,176,100,G# minor,0.8,0.7,0.729,audio/29m79w9xPMH4YCD6r8JSmV.mp3,lyrics/29m79w9xPMH4YCD6r8JSmV.txt
1943,Waalian,Harnoor,English,Yes,Yes,,,"romantic, dreamy, uplifting",active,,,punjabi pop,2020,206,105,F# major,0.6,0.8,0.512,audio/4hOsYVSWKWP71u3yQbcqZB.mp3,lyrics/4hOsYVSWKWP71u3yQbcqZB.txt
1944,Tum Hi Ho,Mithoon,English,Yes,Yes,,,"emotional, romantic, longing",active,,,bollywood,2013,261,72,G minor,0.3,0.3,0.271,audio/56zZ48jdyY2oDXHVnwg5Di.mp3,lyrics/56zZ48jdyY2oDXHVnwg5Di.txt
1945,Galliyan,Ankit Tiwari,English,Yes,Yes,,,"romantic, intense, emotional",active,,,bollywood,2014,340,90,B minor,0.5,0.5,0.352,audio/3ySVdXje5nm31d7vL3jNV3.mp3,lyrics/3ySVdXje5nm31d7vL3jNV3.txt
1946,Chal Ghar Chalen (feat. Arijit Singh),Mithoon,English,Yes,Yes,,,"longing, calm, emotional",active,,,bollywood,2020,340,78,D# minor,0.4,0.3,0.328,audio/3JYVeolG7Ldr8fuOl3Kkp4.mp3,lyrics/3JYVeolG7Ldr8fuOl3Kkp4.txt
1947,Gehraiyaan Title Track,OAFF,English,Yes,Yes,,,"moody, atmospheric, emotional",active,,,indian indie,2022,179,84,C# minor,0.4,0.4,0.493,audio/70ifdSj5JAvKISNn2cD87A.mp3,lyrics/70ifdSj5JAvKISNn2cD87A.txt
1948,Heer Raanjhana,Amaal Mallik,English,Yes,Yes,,,"romantic, soulful, uplifting",active,,,bollywood,2022,240,90,E major,0.6,0.7,0.547,audio/0QfCJ1Mhbu8ZW4aArJshpX.mp3,lyrics/0QfCJ1Mhbu8ZW4aArJshpX.txt
1949,Sab Tera,Armaan Malik,English,Yes,Yes,,,"romantic, soothing, uplifting",active,,,hindi pop,2016,228,92,F major,0.6,0.8,0.458,audio/5uUEytfFSWfTzu5EqZxQju.mp3,lyrics/5uUEytfFSWfTzu5EqZxQju.txt
1950,Teri Jhuki Nazar,Pritam,English,Yes,Yes,,,"romantic, longing, mellow",active,,,bollywood,2013,279,80,A minor,0.4,0.5,0.322,audio/3beYHVCFKzbdNjJqjKeYpM.mp3,lyrics/3beYHVCFKzbdNjJqjKeYpM.txt
1951,Taare Ginn,A.R. Rahman,English,Yes,Yes,,,"dreamy, hopeful, romantic",active,,,tamil pop,2020,257,95,D major,0.5,0.7,0.511,audio/1wbxjQnN7MTk8MKt3SumyY.mp3,lyrics/1wbxjQnN7MTk8MKt3SumyY.txt
1952,Main Tumhara,A.R. Rahman,English,Yes,Yes,,,"emotional, calm, loving",active,,,tamil pop,2020,258,78,G major,0.4,0.6,0.287,audio/2ZvWoJ82LKCgD0nU9H5ue5.mp3,lyrics/2ZvWoJ82LKCgD0nU9H5ue5.txt
1953,"Falsafa - From ""Dastaan""",Tanzeel Khan,English,Yes,Yes,,,"reflective, calm, thoughtful",active,,,hindi indie,2021,180,74,C minor,0.3,0.4,0.371,audio/6o0z5p1w0MCTZ8foogwEMB.mp3,lyrics/6o0z5p1w0MCTZ8foogwEMB.txt
1954,Dekh Lena,Arijit Singh,English,Yes,Yes,,,"romantic, nostalgic, soft",active,,,hindi pop,2016,281,88,E major,0.5,0.6,0.429,audio/4K7l6gzsSPKkB3mzokEDKQ.mp3,lyrics/4K7l6gzsSPKkB3mzokEDKQ.txt
1955,"Kesariya Audio Teaser (From ""Brahmastra"")",Pritam,English,Yes,Yes,,,"romantic, uplifting, hopeful",active,,,bollywood,2022,44,102,B major,0.7,0.8,0.623,audio/46NYX9zIml71qtfYYjakTI.mp3,lyrics/46NYX9zIml71qtfYYjakTI.txt
1956,Kya Mujhe Pyar Hai,Pritam,English,Yes,Yes,,,"upbeat, romantic, energetic",active,,,bollywood,2006,266,120,D major,0.8,0.8,0.699,audio/3HFjh7QljnUCBLsoTwMuTj.mp3,lyrics/3HFjh7QljnUCBLsoTwMuTj.txt
1957,Tum Kyu Chale Ate Ho (Lofi),Vicky Singh,English,Yes,Yes,,,"calm, soothing, lofi",active,,,Unknown,2021,152,75,F# minor,0.3,0.5,0.218,audio/4BreobItuPr58XHIi0ie1s.mp3,lyrics/4BreobItuPr58XHIi0ie1s.txt
1958,Khwaab,Anumita Nadesan,English,Yes,Yes,,,"dreamy, soft, uplifting",active,,,indian indie,2022,178,85,C major,0.5,0.7,0.381,audio/0iEdt7cayQ2XbicDeWFztj.mp3,lyrics/0iEdt7cayQ2XbicDeWFztj.txt
1959,Maine Tujhe Dekha Haste Hue Galo Mein,Manan mp3,English,Yes,Yes,,,"joyful, romantic, light",active,,,Unknown,2022,304,105,E major,0.7,0.8,0.533,audio/6tg8ffkss2Uh9NWTTlGb3Q.mp3,lyrics/6tg8ffkss2Uh9NWTTlGb3Q.txt
1960,Maine Royaan (Lofi Remix),Tanveer Evan,English,Yes,Yes,,,"sad, reflective, lofi",active,,,bangla pop,2021,304,70,A minor,0.2,0.3,0.167,audio/3khiYRqf3tjb6PSGBhkfl4.mp3,lyrics/3khiYRqf3tjb6PSGBhkfl4.txt
1961,Ektarfa,King,English,Yes,Yes,,,"emotional, longing, mellow",active,,,desi hip hop,2022,230,82,G minor,0.4,0.4,0.295,audio/70wFZWY6cKFxp3Qcq8uxH4.mp3,lyrics/70wFZWY6cKFxp3Qcq8uxH4.txt
